,AST,BLK,DREB,FG3A,FG3M,FG3_PCT,FGA,FGM,FG_PCT,FTA,FTM,FT_PCT,GP,GS,LEAGUE_ID,MIN,OREB,ORGANIZATION_ID,PF,PLAYER_AGE,PLAYER_ID,PTS,RANK_AST,RANK_BLK,RANK_DREB,RANK_EFF,RANK_FG3A,RANK_FG3M,RANK_FG3_PCT,RANK_FGA,RANK_FGM,RANK_FG_PCT,RANK_FTA,RANK_FTM,RANK_FT_PCT,RANK_MIN,RANK_OREB,RANK_PTS,RANK_REB,RANK_STL,RANK_TOV,REB,SCHOOL_NAME,SEASON_ID,STL,TEAM_ABBREVIATION,TEAM_ID,TOV,Team_ID,id,full_name,first_name,last_name,is_active
48247,61,12,90,207,86,0.415,259,111,0.429,34,28,0.824,50,0,00,833.0,14,,68,38.0,2594,336,,,,,,,,,,,,,,,,,,,,104,,2019-20,21,MIL,1610612749.0,42,,2594,Kyle Korver,Kyle,Korver,True
48286,,,,,,,,,,,,,NR,NR,00,,,,,NR,2594,,244.0,238,288,274.0,126,99,12,255.0,262.0,,317.0,302.0,,268.0,342,249.0,301.0,277,244,,,2019-20,,MIL,1610612749.0,,,2594,Kyle Korver,Kyle,Korver,True
48687,33,3,79,65,25,0.385,134,60,0.448,28,17,0.607,39,4,00,501.0,18,,66,22.0,1629066,162,,,,,,,,,,,,,,,,,,,,97,,2019-20,17,BKN,1610612751.0,35,,1629066,Rodions Kurucs,Rodions,Kurucs,True
48694,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629066,,334.0,390,306,340.0,294,267,,351.0,348.0,,340.0,357.0,,330.0,310,348.0,314.0,306,282,,,2019-20,,BKN,1610612751.0,,,1629066,Rodions Kurucs,Rodions,Kurucs,True
48704,69,21,194,236,70,0.297,588,254,0.432,130,96,0.738,54,7,00,1327.0,48,,106,24.0,1628398,674,,,,,,,,,,,,,,,,,,,,242,,2019-20,21,LAL,1610612747.0,85,,1628398,Kyle Kuzma,Kyle,Kuzma,True
48712,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628398,,231.0,151,133,190.0,100,136,147,106.0,114.0,98,111.0,118.0,,161.0,151,117.0,142.0,277,105,,,2019-20,,LAL,1610612747.0,,,1628398,Kyle Kuzma,Kyle,Kuzma,True
48848,254,28,248,484,184,0.38,1199,539,0.45,334,268,0.802,60,60,00,2085.0,41,,131,25.0,203897,1530,,,,,,,,,,,,,,,,,,,,289,,2019-20,88,CHI,1610612741.0,206,,203897,Zach LaVine,Zach,LaVine,True
48857,,,,,,,,,,,,,NR,NR,00,,,,,NR,203897,,47.0,109,82,30.0,8,10,63.0,6.0,10.0,79.0,20.0,17.0,62.0,20.0,173,9.0,94.0,14,8,,,2019-20,,CHI,1610612741.0,,,203897,Zach LaVine,Zach,LaVine,True
48863,42,31,104,13,3,0.231,147,81,0.551,33,25,0.758,33,1,00,567.0,65,,89,23.0,1627746,190,,,,,,,,,,,,,,,,,,,,169,,2019-20,7,POR,1610612757.0,30,,1627746,Skal Labissiere,Skal,Labissiere,True
48872,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627746,,305.0,96,257,275.0,383,381,,344.0,306.0,,321.0,320.0,,317.0,90,326.0,208.0,384,303,,,2019-20,,ATL,1610612737.0,,,1627746,Skal Labissiere,Skal,Labissiere,True
49042,96,22,176,158,53,0.335,479,216,0.451,110,92,0.836,46,42,00,1291.0,24,,104,27.0,203087,577,,,,,,,,,,,,,,,,,,,,200,,2019-20,55,IND,1610612754.0,50,,203087,Jeremy Lamb,Jeremy,Lamb,True
49057,,,,,,,,,,,,,NR,NR,00,,,,,NR,203087,,170.0,142,156,173.0,166,176,,148.0,146.0,,138.0,126.0,,166.0,261,151.0,183.0,80,207,,,2019-20,,IND,1610612754.0,,,203087,Jeremy Lamb,Jeremy,Lamb,True
49284,6,6,18,23,5,0.217,64,24,0.375,23,16,0.696,27,1,00,298.0,14,,29,20.0,1629641,69,,,,,,,,,,,,,,,,,,,,32,,2019-20,8,BOS,1610612738.0,9,,1629641,Romeo Langford,Romeo,Langford,True
49288,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629641,,431.0,329,419,417.0,355,360,,397.0,403.0,,359.0,363.0,,379.0,342,400.0,410.0,373,405,,,2019-20,,BOS,1610612738.0,,,1629641,Romeo Langford,Romeo,Langford,True
49493,0,0,1,1,0,0.0,3,0,0.0,2,0,0.0,5,0,00,9.0,0,,0,24.0,1629724,0,,,,,,,,,,,,,,,,,,,,1,,2019-20,0,ORL,1610612753.0,0,,1629724,Vic Law,Vic,Law,True
49495,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629724,,494.0,461,493,513.0,466,435,,497.0,497.0,,456.0,477.0,,504.0,474,501.0,495.0,477,488,,,2019-20,,ORL,1610612753.0,,,1629724,Vic Law,Vic,Law,True
49544,15,10,40,72,24,0.333,179,81,0.453,32,24,0.75,23,2,00,505.0,17,,47,26.0,1627774,210,,,,,,,,,,,,,,,,,,,,57,,2019-20,17,MIN,1610612750.0,24,,1627774,Jake Layman,Jake,Layman,True
49558,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627774,,394.0,259,378,349.0,277,273,,311.0,306.0,,324.0,326.0,,328.0,323,317.0,369.0,306,329,,,2019-20,,MIN,1610612750.0,,,1627774,Jake Layman,Jake,Layman,True
49576,159,7,119,189,72,0.381,609,252,0.414,161,116,0.72,39,25,00,1131.0,40,,72,25.0,1627747,692,,,,,,,,,,,,,,,,,,,,159,,2019-20,44,BKN,1610612751.0,98,,1627747,Caris LeVert,Caris,LeVert,True
49588,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627747,,93.0,312,234,198.0,144,132,58.0,97.0,117.0,115.0,84.0,89.0,96.0,201.0,176,111.0,224.0,130,79,,,2019-20,,BKN,1610612751.0,,,1627747,Caris LeVert,Caris,LeVert,True
49592,6,3,43,14,5,0.357,69,30,0.435,12,7,0.583,25,1,00,193.0,21,,18,22.0,1628388,72,,,,,,,,,,,,,,,,,,,,64,,2019-20,8,IND,1610612754.0,7,,1628388,TJ Leaf,TJ,Leaf,True
49601,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628388,,431.0,390,367,396.0,378,360,,391.0,392.0,,396.0,401.0,,411.0,287,397.0,365.0,373,415,,,2019-20,,IND,1610612754.0,,,1628388,TJ Leaf,TJ,Leaf,True
49684,2,0,0,4,0,0.0,10,4,0.4,2,2,1.0,4,0,00,26.0,0,,2,19.0,1629665,10,,,,,,,,,,,,,,,,,,,,0,,2019-20,0,PHX,1610612756.0,1,,1629665,Jalen Lecque,Jalen,Lecque,True
49686,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629665,,458.0,461,501,481.0,425,435,,466.0,462.0,,456.0,445.0,,473.0,474,466.0,505.0,477,475,,,2019-20,,PHX,1610612756.0,,,1629665,Jalen Lecque,Jalen,Lecque,True
49759,12,6,25,47,21,0.447,82,40,0.488,7,6,0.857,24,9,00,345.0,7,,33,34.0,201584,107,,,,,,,,,,,,,,,,,,,,32,,2019-20,18,DAL,1610612742.0,11,,201584,Courtney Lee,Courtney,Lee,True
49783,,,,,,,,,,,,,NR,NR,00,,,,,NR,201584,,404.0,329,405,382.0,315,285,,378.0,373.0,,423.0,409.0,,365.0,399,371.0,410.0,299,394,,,2019-20,,DAL,1610612742.0,,,201584,Courtney Lee,Courtney,Lee,True
49791,133,6,207,239,85,0.356,511,213,0.417,126,110,0.873,49,36,00,1423.0,32,,116,27.0,1627814,621,,,,,,,,,,,,,,,,,,,,239,,2019-20,50,GSW,1610612744.0,67,,1627814,Damion Lee,Damion,Lee,True
49801,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627814,,111.0,329,119,157.0,99,101,105.0,132.0,150.0,,117.0,95.0,19.0,146.0,207,132.0,148.0,106,151,,,2019-20,,GSW,1610612744.0,,,1627814,Damion Lee,Damion,Lee,True
49991,42,33,161,56,14,0.25,260,142,0.546,81,51,0.63,40,9,00,745.0,69,,93,26.0,203458,349,,,,,,,,,,,,,,,,,,,,230,,2019-20,20,ATL,1610612737.0,39,,203458,Alex Len,Alex,Len,True
49992,5,13,38,0,0,0.0,42,26,0.619,10,7,0.7,9,0,00,150.0,26,,21,26.0,203458,59,,,,,,,,,,,,,,,,,,,,64,,2019-20,2,SAC,1610612758.0,11,,203458,Alex Len,Alex,Len,True
49993,47,46,199,56,14,0.25,302,168,0.556,91,58,0.637,49,9,00,895.0,95,,114,26.0,203458,408,,,,,,,,,,,,,,,,,,,,294,,2019-20,22,TOT,0.0,50,,203458,Alex Len,Alex,Len,True
50004,,,,,,,,,,,,,NR,NR,00,,,,,NR,203458,,288.0,51,130,179.0,303,317,,227.0,202.0,,169.0,203.0,,255.0,48,218.0,91.0,268,207,,,2019-20,,SAC,1610612758.0,,,203458,Alex Len,Alex,Len,True
50081,254,31,321,292,107,0.366,1016,476,0.469,350,311,0.889,51,51,00,1643.0,52,,98,28.0,202695,1370,,,,,,,,,,,,,,,,,,,,373,,2019-20,92,LAC,1610612746.0,140,,202695,Kawhi Leonard,Kawhi,Leonard,True
50094,4,0,6,14,8,0.571,18,11,0.611,0,0,0.0,1,1,00,20.0,1,,2,28.0,202695,30,,,,,,,,,,,,,,,,,,,,7,,2019-20,2,LBN,1610616834.0,1,,202695,Kawhi Leonard,Kawhi,Leonard,True
50107,,,,,,,,,,,,,NR,NR,00,,,,,NR,202695,,47.0,96,32,18.0,73,74,83.0,18.0,19.0,55.0,16.0,12.0,10.0,97.0,139,15.0,50.0,9,36,,,2019-20,,LAC,1610612746.0,,,202695,Kawhi Leonard,Kawhi,Leonard,True
50122,53,15,221,119,51,0.429,223,116,0.52,26,17,0.654,49,49,00,987.0,27,,103,28.0,203086,300,,,,,,,,,,,,,,,,,,,,248,,2019-20,13,MIA,1610612748.0,35,,203086,Meyers Leonard,Meyers,Leonard,True
50140,,,,,,,,,,,,,NR,NR,00,,,,,NR,203086,,262.0,207,102,228.0,212,179,,281.0,258.0,,350.0,357.0,,234.0,237,265.0,137.0,326,282,,,2019-20,,MIA,1610612748.0,,,203086,Meyers Leonard,Meyers,Leonard,True
50532,453,21,220,573,226,0.394,1162,531,0.457,438,389,0.888,58,58,00,2140.0,30,,98,29.0,203081,1677,,,,,,,,,,,,,,,,,,,,250,,2019-20,59,POR,1610612757.0,168,,203081,Damian Lillard,Damian,Lillard,True
50558,,,,,,,,,,,,,NR,NR,00,,,,,NR,203081,,6.0,151,105,11.0,4,4,38,9.0,11.0,65,10.0,5.0,11,15.0,214,5.0,135.0,63,22,,,2019-20,,POR,1610612757.0,,,203081,Damian Lillard,Damian,Lillard,True
50663,22,14,77,59,14,0.237,151,65,0.43,44,28,0.636,48,5,00,572.0,31,,72,20.0,1629642,172,,,,,,,,,,,,,,,,,,,,108,,2019-20,13,POR,1610612757.0,15,,1629642,Nassir Little,Nassir,Little,True
50667,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629642,,366.0,219,307,327.0,302,317,,343.0,334.0,,280.0,302.0,,316.0,213,342.0,296.0,326,375,,,2019-20,,POR,1610612757.0,,,1629642,Nassir Little,Nassir,Little,True
51076,20,6,38,14,1,0.071,79,29,0.367,12,9,0.75,20,4,00,262.0,28,,34,24.0,1626172,68,,,,,,,,,,,,,,,,,,,,66,,2019-20,12,GSW,1610612744.0,12,,1626172,Kevon Looney,Kevon,Looney,True
51087,,,,,,,,,,,,,NR,NR,00,,,,,NR,1626172,,381.0,329,380,391.0,378,408,,382.0,394.0,,396.0,389.0,,392.0,229,402.0,358.0,337,389,,,2019-20,,GSW,1610612744.0,,,1626172,Kevon Looney,Kevon,Looney,True
51101,95,149,230,284,84,0.296,571,244,0.427,121,98,0.81,61,60,00,1622.0,42,,147,31.0,201572,670,,,,,,,,,,,,,,,,,,,,272,,2019-20,43,MIL,1610612749.0,63,,201572,Brook Lopez,Brook,Lopez,True
51123,,,,,,,,,,,,,NR,NR,00,,,,,NR,201572,,174.0,2,93,107.0,79,102,148.0,112.0,125.0,103.0,122.0,116.0,,103.0,169,118.0,107.0,139,164,,,2019-20,,MIL,1610612749.0,,,201572,Brook Lopez,Brook,Lopez,True
51159,41,41,94,96,33,0.344,273,137,0.502,43,23,0.535,60,4,00,862.0,52,,80,31.0,201577,330,,,,,,,,,,,,,,,,,,,,146,,2019-20,10,MIL,1610612749.0,54,,201577,Robin Lopez,Robin,Lopez,True
51180,,,,,,,,,,,,,NR,NR,00,,,,,NR,201577,,310.0,64,277,267.0,248,237,,247.0,234.0,,287.0,331.0,,264.0,139,254.0,243.0,355,194,,,2019-20,,MIL,1610612749.0,,,201577,Robin Lopez,Robin,Lopez,True
51319,178,19,493,390,146,0.374,727,327,0.45,219,187,0.854,56,56,00,1780.0,54,,90,31.0,201567,987,,,,,,,,,,,,,,,,,,,,547,,2019-20,33,CLE,1610612739.0,140,,201567,Kevin Love,Kevin,Love,True
51343,,,,,,,,,,,,,NR,NR,00,,,,,NR,201567,,82.0,168,9,35.0,26,29,72.0,62.0,67.0,78.0,52.0,43.0,30.0,68.0,126,56.0,14.0,197,36,,,2019-20,,CLE,1610612739.0,,,201567,Kevin Love,Kevin,Love,True
51443,399,22,221,432,153,0.354,741,309,0.417,296,255,0.861,52,52,00,1901.0,30,,168,33.0,200768,1026,,,,,,,,,,,,,,,,,,,,251,,2019-20,70,TOR,1610612761.0,154,,200768,Kyle Lowry,Kyle,Lowry,True
51458,8,0,5,4,1,0.25,12,4,0.333,4,4,1.0,1,0,00,28.0,0,,4,33.0,200768,13,,,,,,,,,,,,,,,,,,,,5,,2019-20,3,GNS,1610616833.0,3,,200768,Kyle Lowry,Kyle,Lowry,True
51476,,,,,,,,,,,,,NR,NR,00,,,,,NR,200768,,14.0,142,102,39.0,16,24,108.0,59.0,79.0,111.0,25.0,19.0,23.0,45.0,214,49.0,134.0,36,29,,,2019-20,,TOR,1610612761.0,,,200768,Kyle Lowry,Kyle,Lowry,True
51749,25,6,67,109,39,0.358,192,78,0.406,62,52,0.839,39,0,00,671.0,24,,81,24.0,1627789,247,,,,,,,,,,,,,,,,,,,,91,,2019-20,15,BKN,1610612751.0,32,,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,True
51756,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627789,,359.0,329,322,316.0,230,216,,301.0,314.0,,238.0,218.0,,299.0,261,287.0,321.0,315,295,,,2019-20,,BKN,1610612751.0,,,1627789,Timothe Luwawu-Cabarrot,Timothe,Luwawu-Cabarrot,True
51769,69,28,290,168,65,0.387,343,153,0.446,45,33,0.733,63,53,00,1271.0,71,,98,24.0,1626168,404,,,,,,,,,,,,,,,,,,,,361,,2019-20,28,SAS,1610612759.0,39,,1626168,Trey Lyles,Trey,Lyles,True
51780,,,,,,,,,,,,,NR,NR,00,,,,,NR,1626168,,231.0,109,49,161.0,157,146,51.0,200.0,214.0,,278.0,273.0,,171.0,78,221.0,55.0,222,261,,,2019-20,,SAS,1610612759.0,,,1626168,Trey Lyles,Trey,Lyles,True
52040,1,0,0,2,1,0.5,3,1,0.333,0,0,0.0,4,0,00,14.0,0,,1,24.0,1629133,3,,,,,,,,,,,,,,,,,,,,0,,2019-20,0,MIA,1610612748.0,2,,1629133,Daryl Macon,Daryl,Macon,True
52043,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629133,,476.0,461,501,498.0,446,408,,497.0,480.0,,482.0,477.0,,492.0,474,488.0,505.0,477,458,,,2019-20,,MIA,1610612748.0,,,1629133,Daryl Macon,Daryl,Macon,True
52060,0,0,0,0,0,0.0,0,0,0.0,0,0,0.0,1,0,00,1.0,0,,0,24.0,1629122,0,,,,,,,,,,,,,,,,,,,,0,,2019-20,0,CLE,1610612739.0,0,,1629122,J.P. Macura,J.P.,Macura,False
52063,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629122,,494.0,461,501,498.0,486,435,,510.0,497.0,,482.0,477.0,,513.0,474,501.0,505.0,477,488,,,2019-20,,CLE,1610612739.0,,,1629122,J.P. Macura,J.P.,Macura,False
52137,5,1,5,4,1,0.25,15,5,0.333,2,1,0.5,8,0,00,38.0,1,,4,30.0,203705,12,,,,,,,,,,,,,,,,,,,,6,,2019-20,3,ORL,1610612753.0,5,,203705,Josh Magette,Josh,Magette,True
52140,,,,,,,,,,,,,NR,NR,00,,,,,NR,203705,,439.0,427,457,462.0,425,408,,453.0,453.0,,456.0,466.0,,465.0,455,460.0,460.0,424,426,,,2019-20,,ORL,1610612753.0,,,203705,Josh Magette,Josh,Magette,True
52233,49,44,140,26,5,0.192,210,104,0.495,113,70,0.619,38,35,00,808.0,78,,114,33.0,101133,283,,,,,,,,,,,,,,,,,,,,218,,2019-20,31,WAS,1610612764.0,45,,101133,Ian Mahinmi,Ian,Mahinmi,True
52255,,,,,,,,,,,,,NR,NR,00,,,,,NR,101133,,276.0,53,201,240.0,349,360,,291.0,270.0,,132.0,169.0,,271.0,67,273.0,163.0,210,231,,,2019-20,,WAS,1610612764.0,,,101133,Ian Mahinmi,Ian,Mahinmi,True
52430,43,39,113,64,22,0.344,193,93,0.482,110,73,0.664,60,14,00,776.0,54,,102,23.0,1627748,281,,,,,,,,,,,,,,,,,,,,167,,2019-20,25,DET,1610612765.0,45,,1627748,Thon Maker,Thon,Maker,True
52439,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627748,,300.0,69,244,260.0,298,279,,300.0,290.0,,138.0,159.0,,276.0,126,274.0,210.0,242,231,,,2019-20,,DET,1610612765.0,,,1627748,Thon Maker,Thon,Maker,True
52700,38,5,29,12,3,0.25,54,22,0.407,12,9,0.75,35,6,00,271.0,4,,36,23.0,1629611,56,,,,,,,,,,,,,,,,,,,,33,,2019-20,8,LAC,1610612746.0,14,,1629611,Terance Mann,Terance,Mann,True
52707,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629611,,320.0,349,396,402.0,389,381,,405.0,406.0,,396.0,389.0,,388.0,425,412.0,408.0,373,381,,,2019-20,,LAC,1610612746.0,,,1629611,Terance Mann,Terance,Mann,True
53052,13,7,100,15,4,0.267,173,96,0.555,47,36,0.766,37,2,00,337.0,53,,47,31.0,1626246,232,,,,,,,,,,,,,,,,,,,,153,,2019-20,7,DAL,1610612742.0,26,,1626246,Boban Marjanovic,Boban,Marjanovic,True
53061,,,,,,,,,,,,,NR,NR,00,,,,,NR,1626246,,399.0,312,262,289.0,372,370,,321.0,284.0,,272.0,261.0,,367.0,135,299.0,235.0,384,319,,,2019-20,,DAL,1610612742.0,,,1626246,Boban Marjanovic,Boban,Marjanovic,True
53066,74,23,253,317,109,0.344,591,251,0.425,153,126,0.824,50,50,00,1492.0,60,,96,22.0,1628374,737,,,,,,,,,,,,,,,,,,,,313,,2019-20,42,CHI,1610612741.0,81,,1628374,Lauri Markkanen,Lauri,Markkanen,True
53072,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628374,,211.0,136,72,135.0,59,70,122,103.0,120.0,106,89.0,78.0,47,130.0,103,100.0,82.0,143,112,,,2019-20,,CHI,1610612741.0,,,1628374,Lauri Markkanen,Lauri,Markkanen,True
53231,23,7,28,37,20,0.541,84,37,0.44,21,17,0.81,18,1,00,317.0,10,,32,24.0,1628997,111,,,,,,,,,,,,,,,,,,,,38,,2019-20,12,CHA,1610612766.0,15,,1628997,Caleb Martin,Caleb,Martin,True
53238,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628997,,362.0,312,398,379.0,331,293,,377.0,377.0,,364.0,357.0,,374.0,368,369.0,399.0,337,375,,,2019-20,,CHA,1610612766.0,,,1628997,Caleb Martin,Caleb,Martin,True
53266,95,9,120,77,18,0.234,207,89,0.43,65,42,0.646,48,3,00,903.0,38,,78,24.0,1628998,238,,,,,,,,,,,,,,,,,,,,158,,2019-20,39,CHA,1610612766.0,44,,1628998,Cody Martin,Cody,Martin,True
53273,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628998,,174.0,276,231,268.0,269,301,,294.0,294.0,,232.0,244.0,,251.0,185,292.0,226.0,160,238,,,2019-20,,CHA,1610612766.0,,,1628998,Cody Martin,Cody,Martin,True
53361,2,1,2,1,0,0.0,5,1,0.2,0,0,0.0,3,0,00,16.0,0,,0,23.0,1629725,2,,,,,,,,,,,,,,,,,,,,2,,2019-20,1,BKN,1610612751.0,0,,1629725,Jeremiah Martin,Jeremiah,Martin,True
53363,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629725,,458.0,427,480,483.0,466,435,,483.0,480.0,,482.0,477.0,,487.0,474,491.0,484.0,451,488,,,2019-20,,BKN,1610612751.0,,,1629725,Jeremiah Martin,Jeremiah,Martin,True
53364,23,9,84,96,25,0.26,181,71,0.392,31,30,0.968,31,4,00,495.0,12,,51,24.0,1629103,197,,,,,,,,,,,,,,,,,,,,96,,2019-20,7,MIN,1610612750.0,20,,1629103,Kelan Martin,Kelan,Martin,True
53371,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629103,,362.0,276,299,335.0,248,267,,309.0,330.0,,327.0,293.0,,333.0,353,323.0,316.0,384,348,,,2019-20,,MIN,1610612750.0,,,1629103,Kelan Martin,Kelan,Martin,True
53680,11,0,5,10,2,0.2,19,5,0.263,4,2,0.5,6,0,00,53.0,3,,4,25.0,1628412,14,,,,,,,,,,,,,,,,,,,,8,,2019-20,2,MIL,1610612749.0,6,,1628412,Frank Mason,Frank,Mason,True
53689,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628412,,409.0,461,457,456.0,393,396,,441.0,453.0,,444.0,445.0,,447.0,434,454.0,453.0,435,420,,,2019-20,,MIL,1610612749.0,,,1628412,Frank Mason,Frank,Mason,True
53786,10,1,18,46,19,0.413,56,24,0.429,34,31,0.912,18,0,00,227.0,6,,32,23.0,1629726,98,,,,,,,,,,,,,,,,,,,,24,,2019-20,8,WAS,1610612764.0,8,,1629726,Garrison Mathews,Garrison,Mathews,True
53788,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629726,,412.0,427,419,400.0,318,297,,404.0,403.0,,317.0,289.0,,404.0,406,378.0,420.0,373,409,,,2019-20,,WAS,1610612764.0,,,1629726,Garrison Mathews,Garrison,Mathews,True
53842,91,9,139,277,101,0.365,401,159,0.397,63,48,0.762,62,62,00,1529.0,21,,91,33.0,202083,467,,,,,,,,,,,,,,,,,,,,160,,2019-20,37,MIL,1610612749.0,41,,202083,Wesley Matthews,Wesley,Matthews,True
53865,,,,,,,,,,,,,NR,NR,00,,,,,NR,202083,,184.0,276,205,231.0,82,83,85,178.0,209.0,,236.0,227.0,,121.0,287,193.0,223.0,175,249,,,2019-20,,MIL,1610612749.0,,,202083,Wesley Matthews,Wesley,Matthews,True
54462,79,4,67,71,23,0.324,162,67,0.414,18,13,0.722,37,12,00,908.0,19,,60,24.0,1627775,170,,,,,,,,,,,,,,,,,,,,86,,2019-20,39,TOR,1610612761.0,29,,1627775,Patrick McCaw,Patrick,McCaw,True
54474,,,,,,,,,,,,,NR,NR,00,,,,,NR,1627775,,200.0,364,322,311.0,279,276,,331.0,332.0,,375.0,374.0,,250.0,302,344.0,330.0,160,308,,,2019-20,,TOR,1610612761.0,,,1627775,Patrick McCaw,Patrick,McCaw,True
54545,268,39,213,458,174,0.38,1212,549,0.453,164,123,0.75,62,62,00,2229.0,41,,159,28.0,203468,1395,,,,,,,,,,,,,,,,,,,,254,,2019-20,46,POR,1610612757.0,116,,203468,CJ McCollum,CJ,McCollum,True
54565,,,,,,,,,,,,,NR,NR,00,,,,,NR,203468,,40.0,69,113,37.0,11,11,64.0,5.0,7.0,71.0,81.0,79.0,85.0,6.0,173,13.0,130.0,120,58,,,2019-20,,POR,1610612757.0,,,203468,CJ McCollum,CJ,McCollum,True
54582,316,11,131,15,5,0.333,362,187,0.517,36,30,0.833,63,3,00,1188.0,32,,69,27.0,204456,409,,,,,,,,,,,,,,,,,,,,163,,2019-20,44,IND,1610612754.0,86,,204456,T.J. McConnell,T.J.,McConnell,True
54595,,,,,,,,,,,,,NR,NR,00,,,,,NR,204456,,30.0,253,215,155.0,372,360,,196.0,179.0,,307.0,293.0,,190.0,207,217.0,215.0,130,103,,,2019-20,,IND,1610612754.0,,,204456,T.J. McConnell,T.J.,McConnell,True
54767,13,3,50,24,9,0.375,70,33,0.471,17,14,0.824,16,0,00,293.0,15,,36,22.0,1629667,89,,,,,,,,,,,,,,,,,,,,65,,2019-20,8,CHA,1610612766.0,11,,1629667,Jalen McDaniels,Jalen,McDaniels,True
54772,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629667,,399.0,390,359,378.0,352,336,,390.0,387.0,,378.0,370.0,,380.0,335,386.0,362.0,373,394,,,2019-20,,CHA,1610612766.0,,,1629667,Jalen McDaniels,Jalen,McDaniels,True
54811,70,4,133,265,118,0.445,491,241,0.491,52,43,0.827,62,0,00,1242.0,23,,106,28.0,203926,643,,,,,,,,,,,,,,,,,,,,156,,2019-20,9,IND,1610612754.0,40,,203926,Doug McDermott,Doug,McDermott,True
54827,,,,,,,,,,,,,NR,NR,00,,,,,NR,203926,,225.0,364,212,184.0,88,57,5.0,141.0,128.0,35.0,261.0,241.0,,178.0,267,124.0,231.0,368,253,,,2019-20,,IND,1610612754.0,,,203926,Doug McDermott,Doug,McDermott,True
54980,34,92,243,6,3,0.5,283,181,0.64,75,49,0.653,61,61,00,1023.0,111,,145,32.0,201580,414,,,,,,,,,,,,,,,,,,,,354,,2019-20,31,LAL,1610612747.0,47,,201580,JaVale McGee,JaVale,McGee,True
55002,,,,,,,,,,,,,NR,NR,00,,,,,NR,201580,,331.0,9,84,126.0,412,381,,240.0,186.0,,202.0,224.0,,222.0,33,215.0,61.0,210,221,,,2019-20,,LAL,1610612747.0,,,201580,JaVale McGee,JaVale,McGee,True
55191,30,8,102,79,22,0.278,156,61,0.391,28,15,0.536,50,3,00,749.0,26,,67,28.0,203585,159,,,,,,,,,,,,,,,,,,,,128,,2019-20,23,LAC,1610612746.0,21,,203585,Rodney McGruder,Rodney,McGruder,True
55203,,,,,,,,,,,,,NR,NR,00,,,,,NR,203585,,347.0,293,259,323.0,267,279,,337.0,344.0,,340.0,366.0,,287.0,248,349.0,262.0,258,342,,,2019-20,,LAC,1610612746.0,,,203585,Rodney McGruder,Rodney,McGruder,True
55613,14,8,76,65,14,0.215,171,73,0.427,31,22,0.71,40,1,00,593.0,37,,72,27.0,1628035,182,,,,,,,,,,,,,,,,,,,,113,,2019-20,23,CLE,1610612739.0,26,,1628035,Alfonzo McKinnie,Alfonzo,McKinnie,True
55619,,,,,,,,,,,,,NR,NR,00,,,,,NR,1628035,,396.0,293,308,331.0,294,317,,324.0,327.0,,327.0,336.0,,313.0,186,336.0,284.0,258,319,,,2019-20,,CLE,1610612739.0,,,1628035,Alfonzo McKinnie,Alfonzo,McKinnie,True
55621,125,4,42,76,29,0.382,178,87,0.489,39,26,0.667,30,2,00,590.0,7,,31,23.0,1629162,229,,,,,,,,,,,,,,,,,,,,49,,2019-20,34,MIN,1610612750.0,31,,1629162,Jordan McLaughlin,Jordan,McLaughlin,True
55623,,,,,,,,,,,,,NR,NR,00,,,,,NR,1629162,,121.0,364,371,286.0,270,253,,313.0,300.0,,302.0,314.0,,314.0,399,302.0,378.0,190,297,,,2019-20,,MIN,1610612750.0,,,1629162,Jordan McLaughlin,Jordan,McLaughlin,True
55630,54,12,119,390,154,0.395,470,209,0.445,62,47,0.758,63,19,00,1437.0,20,,130,27.0,203463,619,,,,,,,,,,,,,,,,,,,,139,,2019-20,38,HOU,1610612745.0,46,,203463,Ben McLemore,Ben,McLemore,True
